stamp,person_id,a_h,a_r,a_m,pos_x,pos_y,pos_z,roll,pitch,yaw,is_target,ptu_blind,bbox_u,bbox_v,bbox_w,bbox_h
1778698753.225575,0,0.978959,0.999913,0.978874,1.0937,-0.0180,1.2449,0.000,-0.546,-169.221,0,0,307,236,96,113
1778698753.225575,1,0.957666,0.919366,0.880445,1.1471,-0.4937,1.3039,-0.000,-8.896,155.546,0,0,557,208,103,113
1778698753.225575,2,0.943692,0.901055,0.850319,0.9773,0.3965,1.3538,-0.000,1.349,-138.370,0,0,50,161,100,125
1778698753.359040,0,0.979502,0.999913,0.979417,1.0937,-0.0180,1.2449,-0.000,-0.592,-169.431,0,0,307,236,96,113
1778698753.359040,1,0.962262,0.919430,0.884732,1.1473,-0.4937,1.3020,-0.000,-8.040,155.483,0,0,557,209,104,114
1778698753.359040,2,0.947948,0.901055,0.854154,0.9773,0.3965,1.3538,-0.000,2.364,-138.614,0,0,50,162,100,126
1778698753.425796,0,0.979301,0.999913,0.979216,1.0937,-0.0180,1.2449,-0.000,-0.541,-169.331,0,0,307,236,96,111
1778698753.425796,2,0.942821,0.901055,0.849534,0.9793,0.3974,1.3542,0.000,1.074,-138.374,0,0,50,162,100,126
1778698753.425796,1,0.958492,0.919366,0.881204,1.1471,-0.4937,1.3039,0.000,-8.723,155.442,0,0,557,208,103,113
1778698753.425796,0,0.979649,0.999913,0.979564,1.0937,-0.0180,1.2449,0.000,-0.604,-169.488,0,0,307,236,96,111
1778698753.425796,2,0.960690,0.919366,0.883225,1.1471,-0.4937,1.3039,0.000,-8.300,155.821,0,0,557,208,103,113
1778698753.425796,1,0.943905,0.901055,0.850511,0.9793,0.3974,1.3542,0.000,1.869,-138.080,0,0,50,161,100,125
1778698753.425796,0,0.980477,0.999913,0.980392,1.0937,-0.0180,1.2449,0.000,-0.604,-169.488,0,0,307,236,96,113
1778698753.425796,1,0.964246,0.919366,0.886494,1.1471,-0.4937,1.3039,0.000,-8.300,155.821,0,0,557,209,103,114
1778698753.425796,2,0.948218,0.900889,0.854239,0.9793,0.3974,1.3542,0.000,1.869,-138.080,0,0,50,162,100,126
1778698753.659345,0,0.980689,0.999889,0.980580,1.0935,-0.0162,1.2467,-0.000,-0.844,-169.984,0,0,306,235,97,113
